sample	chrom	chr_length	chr_bases	chr_mean_depth	chr_min_depth	chr_max_depth	sample_mean_depth_nuclear	chr_depth_norm	chr_log2_norm
Cn94	NC_026754.1	1059964	212975124	200.93	0	1490	202.78621778942176	0.9908464302472997	-0.013266621218227288
Cn94	NC_026755.1	1561994	309285648	198.01	0	1546	202.78621778942176	0.9764470295787976	-0.03438631215447649
Cn94	NC_026756.1	774062	153993475	198.94	0	1711	202.78621778942176	0.9810331400656835	-0.02762622225440726
Cn94	NC_026757.1	756744	153638593	203.03	0	1684	202.78621778942176	1.001202163604784	0.001733313816189456
Cn94	NC_026758.1	942867	185977675	197.25	0	600	202.78621778942176	0.972699240363708	-0.0399343037666085
Cn95	NC_026745.1	2291499	454220296	198.22	0	1195	199.79215335950462	0.9921310555341195	-0.011397388911505262
Cn95	NC_026746.1	1621675	377263975	232.64	0	8876	199.79215335950462	1.1644100936306	0.21959925055725318
Cn95	NC_026747.1	1575141	314106008	199.41	0	1440	199.79215335950462	0.9980872454043929	-0.0027621640834933673
Cn95	NC_026748.1	1084805	211331440	194.81	0	1308	199.79215335950462	0.9750633181747645	-0.03643218797312957
Cn95	NC_026749.1	1814975	359396598	198.02	0	919	199.79215335950462	0.9911300152197878	-0.012853774095642229
Cn95	NC_026750.1	1422463	281611879	197.97	0	794	199.79215335950462	0.9908797551412049	-0.013218100227250673
Cn95	NC_026751.1	1399503	276192932	197.35	0	1325	199.79215335950462	0.9877765301667767	-0.01774340458187546
Cn95	NC_026752.1	1398693	270857092	193.65	0	9957	199.79215335950462	0.9692572843516408	-0.045048422446631896
Cn95	NC_026753.1	1186808	231100352	194.72	0	1270	199.79215335950462	0.9746128500333152	-0.037098850648612805
Cn95	NC_026754.1	1059964	209300196	197.46	0	1391	199.79215335950462	0.9883271023396591	-0.016939491516835877
Cn95	NC_026755.1	1561994	304222330	194.77	0	1525	199.79215335950462	0.9748631101118982	-0.03672844446390605
Cn95	NC_026756.1	774062	151814204	196.13	0	1767	199.79215335950462	0.9816701842493535	-0.026689697100049033
Cn95	NC_026757.1	756744	150071871	198.31	0	1687	199.79215335950462	0.9925815236755687	-0.010742494926638507
Cn95	NC_026758.1	942867	182822956	193.9	0	587	199.79215335950462	0.9705085847445554	-0.04318712036818638
Cn96	NC_026745.1	2291499	546043379	238.29	0	1914	243.1267743651764	0.980105957569644	-0.028990369948276338
Cn96	NC_026746.1	1621675	464405235	286.37	0	13457	243.1267743651764	1.1778628690638255	0.23617158531639637
Cn96	NC_026747.1	1575141	369167162	234.37	0	1834	243.1267743651764	0.96398268192369585	-0.05292086640642744
Cn96	NC_026748.1	1084805	251988321	232.29	0	1536	243.1267743651764	0.9554274744380906	-0.06578173109297196
Cn96	NC_026749.1	1814975	428861815	236.29	0	835	243.1267743651764	0.9718797965257928	-0.04115020459532054
Cn96	NC_026750.1	1422463	337136372	237.01	0	842	243.1267743651764	0.9748412145015792	-0.03676084803200296
Cn96	NC_026751.1	1399503	404018052	288.69	0	1994	243.1267743651764	1.1874052158746928	0.24781235551080216
Cn96	NC_026752.1	1398693	323870423	231.55	0	13669	243.1267743651764	0.9523837948518658	-0.07038502203819844
Cn96	NC_026753.1	1186808	275812556	232.4	0	1372	243.1267743651764	0.9558799132955025	-0.06509871033736292
Cn96	NC_026754.1	1059964	249374473	235.27	0	1954	243.1267743651764	0.9676844543934289	-0.0473914092636482
Cn96	NC_026755.1	1561994	364370233	233.27	0	2109	243.1267743651764	0.9594582933495777	-0.059707999551105465
Cn96	NC_026756.1	774062	182466435	235.73	0	2464	243.1267743651764	0.9695764714335146	-0.04457340531540942
Cn96	NC_026757.1	756744	177314834	234.31	0	1994	243.1267743651764	0.9637358970923803	-0.05329025150042007
Cn96	NC_026758.1	942867	218125528	231.34	0	735	243.1267743651764	0.9515200479422613	-0.07169404137053215
Cn97	NC_026745.1	2291499	532802871	232.51	0	1746	238.0186607060761	0.9768561814030261	-0.03378191923370556
Cn97	NC_026746.1	1621675	502425000	309.82	0	17154	238.0186607060761	1.3016626472938175	0.38035559278958386
Cn97	NC_026747.1	1575141	369263035	234.43	0	1843	238.0186607060761	0.9849227758217342	-0.021917482304711914
Cn97	NC_026748.1	1084805	249646116	230.13	0	1470	238.0186607060761	0.9668569654048359	-0.048625618385070485
Cn97	NC_026749.1	1814975	419551768	231.16	0	877	238.0186607060761	0.971184357202372	-0.04218291049342908
Cn97	NC_026750.1	1422463	332221831	233.55	0	810	238.0186607060761	0.9812255867131596	-0.02734324038147618
Cn97	NC_026751.1	1399503	326181977	233.07	0	1856	238.0186607060761	0.9792089381084826	-0.03031136803946637
Cn97	NC_026752.1	1398693	320303197	229	0	12793	238.0186607060761	0.9621094384813255	-0.05572708719736302
Cn97	NC_026753.1	1186808	272307824	229.45	0	1456	238.0186607060761	0.9640000465482101	-0.052894878769396886
Cn97	NC_026754.1	1059964	246250757	232.32	0	1878	238.0186607060761	0.9760579246636748	-0.03496132707328097
Cn97	NC_026755.1	1561994	356379085	228.16	0	2127	238.0186607060761	0.9585803034231406	-0.0610287986251437
Cn97	NC_026756.1	774062	178536634	230.65	0	2330	238.0186607060761	0.9690416680599027	-0.04536939311601351
Cn97	NC_026757.1	756744	174576140	230.69	0	1718	238.0186607060761	0.9692097221102924	-0.04511921839983814
Cn97	NC_026758.1	942867	216010222	229.1	0	712	238.0186607060761	0.9625295736072997	-0.055097226876994414
Cn99	NC_026745.1	2291499	626640277	273.46	0	2051	279.02639150423164	0.9800506630422189	-0.029071764607954922
CnH99	NC_026745.1	2291499	518102423	226.1	0	1149	229.84038334688552	0.9837261699079209	-0.02367131214228136
Cn99	NC_026746.1	1621675	563616382	347.55	0	16799	279.02639150423164	1.2455811012225673	0.3168189601756035
CnH99	NC_026746.1	1621675	481337433	296.81	0	16973	229.84038334688552	1.291374455950332	0.36890739523161825
Cn99	NC_026747.1	1575141	430673799	273.42	0	1799	279.02639150423164	0.9799073074270589	-0.029282808353341152
CnH99	NC_026747.1	1575141	352272488	223.65	0	790	229.84038334688552	0.9730665984073708	-0.039389545889211786
Cn99	NC_026748.1	1084805	294667950	271.63	0	1960	279.02639150423164	0.9734921436486431	-0.03875875884356685
CnH99	NC_026748.1	1084805	241942158	223.03	0	977	229.84038334688552	0.970369074190905	-0.04339452260533726
Cn99	NC_026749.1	1814975	496843714	273.75	0	1639	279.02639150423164	0.9810899912521299	-0.02754262003447653
CnH99	NC_026749.1	1814975	404950170	223.12	0	904	229.84038334688552	0.9707606502868437	-0.042812464752860414
Cn99	NC_026750.1	1422463	389946166	274.13	0	1081	279.02639150423164	0.9824518695961512	-0.025541363542373127
CnH99	NC_026750.1	1422463	315679284	221.92	0	842	229.84038334688552	0.9655396356743291	-0.05059261145757003
Cn99	NC_026751.1	1399503	383372650	273.93	0	1718	279.02639150423164	0.9817350915203505	-0.02659431037661008
CnH99	NC_026751.1	1399503	313778824	224.21	0	1297	229.84038334688552	0.9755030718932108	-0.035781678948884926
Cn99	NC_026752.1	1398693	373198022	266.82	0	9879	279.02639150423164	0.9562536309256376	-0.0645347742250727
CnH99	NC_026752.1	1398693	310573347	222.05	0	515	229.84038334688552	0.966105245590685	-0.049747732926697395
Cn99	NC_026753.1	1186808	322884265	272.06	0	1822	279.02639150423164	0.9750332165116145	-0.03647672681454603
CnH99	NC_026753.1	1186808	267694536	225.56	0	1126	229.84038334688552	0.9813767133322895	-0.02712105616780145
Cn99	NC_026754.1	1059964	290069230	273.66	0	2037	279.02639150423164	0.9807674411180197	-0.02801700871882606
CnH99	NC_026754.1	1059964	238248038	224.77	0	1026	229.84038334688552	0.9779395453790509	-0.03218281199779864
Cn99	NC_026755.1	1561994	422921491	270.76	0	2370	279.02639150423164	0.9703741590189103	-0.04338696276329165
CnH99	NC_026755.1	1561994	348878649	223.35	0	757	229.84038334688552	0.9717613447542421	-0.041326049590554276
Cn99	NC_026756.1	774062	210290586	271.67	0	1823	279.02639150423164	0.9736354992638033	-0.038546324454684616
CnH99	NC_026756.1	774062	172371423	222.68	0	1684	229.84038334688552	0.968846278262255	-0.04566031591533922
Cn99	NC_026757.1	756744	209773183	277.2	0	2189	279.02639150423164	0.993454413059691	-0.009474327273160995
CnH99	NC_026757.1	756744	167944835	221.93	0	1325	229.84038334688552	0.9655831441294335	-0.05052760323221752
Cn99	NC_026758.1	942867	256243699	271.77	0	845	279.02639150423164	0.9739938883017035	-0.03801537529482445
CnH99	NC_026758.1	942867	208185433	220.8	0	555	229.84038334688552	0.9606666887026492	-0.05789213211564113
Cn100	NC_026745.1	2291499	607599355	265.15	0	1854	272.42830444853325	0.97328359671266	-0.039067854159733614
Cn100	NC_026746.1	1621675	549227935	338.68	0	14965	272.42830444853325	1.2431894721276397	0.3140461915371888
Cn100	NC_026747.1	1575141	418180272	265.49	0	1765	272.42830444853325	0.9745316314963006	-0.03721908142858563
Cn100	NC_026748.1	1084805	287217607	264.76	0	2005	272.42830444853325	0.9718520274020134	-0.041191426719356355
Cn100	NC_026749.1	1814975	486077363	267.81	0	1477	272.42830444853325	0.9830476335493776	-0.024666770874394957
Cn100	NC_026750.1	1422463	380761078	267.68	0	1034	272.42830444853325	0.9825704437791621	-0.02536725214948906
Cn100	NC_026751.1	1399503	373485482	266.87	0	1510	272.42830444853325	0.9795971844416654	-0.029739467573756367
Cn100	NC_026752.1	1398693	364758766	260.79	0	6254	272.42830444853325	0.9572793859577394	-0.0629880521913584
Cn100	NC_026753.1	1186808	312782810	263.55	0	1810	272.42830444853325	0.9674104918484691	-0.04779991057094701
Cn100	NC_026754.1	1059964	282477030	266.5	0	2157	272.42830444853325	0.9782390289418212	-0.031741069653941176
Cn100	NC_026755.1	1561994	412222553	263.91	0	2640	272.42830444853325	0.968731940442912	-0.04583058476286365
Cn100	NC_026756.1	774062	207530000	268.11	0	1755	272.42830444853325	0.9841488407114135	-0.023051572495999262
Cn100	NC_026757.1	756744	216451962	286.03	0	2181	272.42830444853325	1.0499276151903532	0.07028986807649848
Cn100	NC_026758.1	942867	247723465	262.73	0	789	272.42830444853325	0.9644005256055711	-0.05229565766701423
Cn101	NC_026745.1	2291499	547031715	238.72	0	1679	243.81888586919843	0.9790874039514157	-0.030490438716522104
Cn101	NC_026746.1	1621675	493741707	304.46	0	15004	243.81888586919843	1.2487137692989612	0.32044281967054733
Cn101	NC_026747.1	1575141	381013098	241.89	0	2193	243.81888586919843	0.9920888578326404	-0.011458751479494654
Cn101	NC_026748.1	1084805	256252780	236.22	0	1409	243.81888586919843	0.9688338914267904	-0.045678761091562645
Cn101	NC_026749.1	1814975	433439387	238.81	0	1267	243.81888586919843	0.9794565304023022	-0.02994662971931826
Cn101	NC_026750.1	1422463	340217456	239.17	0	880	243.81888586919843	0.9809330362058482	-0.02777344124730359
Cn101	NC_026751.1	1399503	333514642	238.31	0	1451	243.81888586919843	0.9774058278973772	-0.03297038803801353
Cn101	NC_026752.1	1398693	327509546	234.15	0	10561	243.81888586919843	0.9603439830564008	-0.058376841385332445
Cn101	NC_026753.1	1186808	282645273	238.16	0	1413	243.81888586919843	0.9767906171458997	-0.033878752733723753
Cn101	NC_026754.1	1059964	253754979	239.4	0	1981	243.81888586919843	0.9818763593581138	-0.02638672714089552
Cn101	NC_026755.1	1561994	367236403	235.11	0	2153	243.81888586919843	0.96428133186585685	-0.052473976570926284
Cn101	NC_026756.1	774062	183800511	237.45	0	1754	243.81888586919843	0.973878619588906	-0.03818612322606033
Cn101	NC_026757.1	756744	184379480	243.65	0	1954	243.81888586919843	0.9993073306499767	-9.99656892081971e-4
Cn101	NC_026758.1	942867	221492653	234.91	0	666	243.81888586919843	0.9634610508638868	-0.05370174996606818
Cn102	NC_026745.1	2291499	476626050	208	0	1285	216.68693528248852	0.9599102028409622	-0.05902864319458256
Cn102	NC_026746.1	1621675	461716519	284.72	0	7189	216.68693528248852	1.3139693891965325	0.39393166639938604
Cn102	NC_026747.1	1575141	330167907	209.61	0	1423	216.68693528248852	0.9673402770071832	-0.04790462545722081
Cn102	NC_026748.1	1084805	286866546	264.44	0	1640	216.68693528248852	1.2203781444195387	0.2873282482380834
Cn102	NC_026749.1	1814975	377802657	208.16	0	1184	216.68693528248852	0.9606485953046859	-0.057919304392604114
Cn102	NC_026750.1	1422463	299280658	210.4	0	757	216.68693528248852	0.9709860897968194	-0.0424774669307347
Cn102	NC_026751.1	1399503	289763286	207.05	0	1414	216.68693528248852	0.955525997587602	-0.0656329688531586
Cn102	NC_026752.1	1398693	288604711	206.34	0	11933	216.68693528248852	0.9522493810298276	-0.07058864986245236
Cn102	NC_026753.1	1186808	251626135	212.02	0	1299	216.68693528248852	0.9784623134920232	-0.031411809886294675
Cn102	NC_026754.1	1059964	219618161	207.19	0	1280	216.68693528248852	0.9561720909933603	-0.06465779835579206
Cn102	NC_026755.1	1561994	320569057	205.23	0	1525	216.68693528248852	0.9471267833127436	-0.07837053570501773
Cn102	NC_026756.1	774062	103470644	133.67	0	1935	216.68693528248852	0.6168807539122664	-0.6969364586180585
Cn102	NC_026757.1	756744	194330167	256.8	0	1848	216.68693528248852	1.1851199042767264	0.24503303089926615
Cn102	NC_026758.1	942867	193032217	204.73	0	597	216.68693528248852	0.9448193068636066	-0.08188964917029735
Cn103	NC_026745.1	2291499	516258290	225.29	0	1626	229.26406855300246	0.9826659773679985	-0.025226988277439792
Cn103	NC_026746.1	1621675	443266142	273.34	0	10848	229.26406855300246	1.1922496260542799	0.2536863302351259
Cn103	NC_026747.1	1575141	360151297	228.65	0	2174	229.26406855300246	0.9973215665373203	-0.0038693468843755798
Cn103	NC_026748.1	1084805	242630364	223.66	0	1457	229.26406855300246	0.9755562719078813	-0.035703002308317154
Cn103	NC_026749.1	1814975	411273319	226.6	0	1127	229.26406855300246	0.9883799124310377	-0.0168624048708235
Cn103	NC_026750.1	1422463	322014361	226.38	0	803	229.26406855300246	0.9874203202830464	-0.0182637600474358
Cn103	NC_026751.1	1399503	315832327	225.67	0	1131	229.26406855300246	0.984323454714529	-0.02279562298874883
Cn103	NC_026752.1	1398693	308335701	220.45	0	4610	229.26406855300246	0.96155495011219	-0.056558789075591545
Cn103	NC_026753.1	1186808	265598296	223.79	0	1289	229.26406855300246	0.9761233036316943	-0.0348646947405771
Cn103	NC_026754.1	1059964	240501669	226.9	0	1824	229.26406855300246	0.9896884471782986	-0.0149536570190017
Cn103	NC_026755.1	1561994	347512082	222.48	0	2079	229.26406855300246	0.9704093685686551	-0.043334616232014726
Cn103	NC_026756.1	774062	174055928	224.86	0	1387	229.26406855300246	0.9807904108969248	-0.02798322089443528
Cn103	NC_026757.1	756744	173571257	229.37	0	1784	229.26406855300246	1.0004620499307464	6.664431905697286e-4
Cn103	NC_026758.1	942867	210070734	222.8	0	618	229.26406855300246	0.9718051389657335	-0.04126103335130735
Cn104	NC_026745.1	2291499	519449800	226.69	0	1574	230.17914691782568	0.9848416028795549	-0.022036387695091513
Cn104	NC_026746.1	1621675	442023196	272.57	0	10593	230.17914691782568	1.1841646111292086	0.2438696444404074
Cn104	NC_026747.1	1575141	368869523	234.18	0	4401	230.17914691782568	1.0173814749761092	0.0248607301924615
Cn104	NC_026748.1	1084805	243364756	224.34	0	1662	230.17914691782568	0.9746321637037335	-0.037070261388321375
Cn104	NC_026749.1	1814975	412104004	227.06	0	1122	230.17914691782568	0.9864490464944715	-0.01968356220334499
Cn104	NC_026750.1	1422463	324018745	227.79	0	874	230.17914691782568	0.9896204893022797	-0.015052724414650036
Cn104	NC_026751.1	1399503	313733000	224.17	0	1449	230.17914691782568	0.9738936085293123	-0.03816391891522706
Cn104	NC_026752.1	1398693	311058965	222.39	0	10354	230.17914691782568	0.966160501408903	-0.049665221196549675
Cn104	NC_026753.1	1186808	266408969	224.48	0	1371	230.17914691782568	0.9752403856120803	-0.036170224347747346
Cn104	NC_026754.1	1059964	240595064	226.98	0	1643	230.17914691782568	0.9861014911182733	-0.02019195619711425
Cn104	NC_026755.1	1561994	348971281	223.41	0	1957	230.17914691782568	0.9705918324554297	-0.043063375034196286
Cn104	NC_026756.1	774062	174008067	224.8	0	1744	230.17914691782568	0.9766306071168731	-0.034115102859357836
Cn104	NC_026757.1	756744	173594100	229.4	0	1819	230.17914691782568	0.9966150412482682	-0.004891747064458996
Cn104	NC_026758.1	942867	210159219	222.89	0	676	230.17914691782568	0.9683327225101415	-0.04642524714147357
Cn105	NC_026745.1	2291499	559210069	244.04	0	1662	246.90688724634808	0.9883887919113099	-0.016849443939050066
Cn105	NC_026746.1	1621675	459745705	283.5	0	8942	246.90688724634808	1.1482061240241614	0.19938165544027292
Cn105	NC_026747.1	1575141	383648631	243.56	0	1608	246.90688724634808	0.9864447392145494	-0.019689861672103324
Cn105	NC_026748.1	1084805	263178046	242.6	0	1890	246.90688724634808	0.9825566338210284	-0.025387529268808034
Cn105	NC_026749.1	1814975	444660896	245	0	1128	246.90688724634808	0.9922768973048309	-0.011185330499385275
Cn105	NC_026750.1	1422463	349685246	245.83	0	942	246.90688724634808	0.9956384884263126	-0.00630609318582683
Cn105	NC_026751.1	1399503	342595851	244.8	0	1258	246.90688724634808	0.9914668753478474	-0.012363521696666423
Cn105	NC_026752.1	1398693	335678035	239.99	0	8531	246.90688724634808	0.9719858472823935	-0.040992787439181784
Cn105	NC_026753.1	1186808	287346323	242.12	0	1413	246.90688724634808	0.9806125811242681	-0.028244823566482585
Cn105	NC_026754.1	1059964	259329679	244.66	0	1771	246.90688724634808	0.9908998599779589	-0.013188828407051597
Cn105	NC_026755.1	1561994	376498664	241.04	0	1832	246.90688724634808	0.9762384625565569	-0.034694501682217445
Cn105	NC_026756.1	774062	188506564	243.53	0	1459	246.90688724634808	0.9863232359210019	-0.019867573599186204
Cn105	NC_026757.1	756744	186714589	246.73	0	2041	246.90688724634808	0.9992835872327385	-0.0010339355531110343
Cn105	NC_026758.1	942867	227567362	241.36	0	713	246.90688724634808	0.9775344976877306	-0.03278047812997827
Cn106	NC_026745.1	2291499	597954698	260.94	0	1865	267.23355994510246	0.9764492156359578	-0.03438308227082874
Cn106	NC_026746.1	1621675	529762733	326.68	0	14620	267.23355994510246	1.2224512522570503	0.2897769359102466
Cn106	NC_026747.1	1575141	413053536	262.23	0	1943	267.23355994510246	0.9812764536530131	-0.027268452706988442
Cn106	NC_026748.1	1084805	283926111	261.73	0	1948	267.23355994510246	0.9794054311657824	-0.03002189854028004
Cn106	NC_026749.1	1814975	475857095	262.18	0	1042	267.23355994510246	0.98108935140429	-0.027543560932472476
Cn106	NC_026750.1	1422463	375605132	264.05	0	989	267.23355994510246	0.9880869755065328	-0.01729005549725224
Cn106	NC_026751.1	1399503	368077081	263.01	0	1411	267.23355994510246	0.9841952487330928	-0.022983543107128003
Cn106	NC_026752.1	1398693	359634385	257.12	0	4721	267.23355994510246	0.9621546038335153	-0.055659362780959336
Cn106	NC_026753.1	1186808	309458405	260.75	0	1460	267.23355994510246	0.9757382270908102	-0.035433944161562723
Cn106	NC_026754.1	1059964	278734861	262.97	0	1888	267.23355994510246	0.9840455669341145	-0.023202972749877777
Cn106	NC_026755.1	1561994	406232121	260.07	0	2351	267.23355994510246	0.9731936365081764	-0.039201208034891445
Cn106	NC_026756.1	774062	201692715	260.56	0	1517	267.23355994510246	0.9750272385456624	-0.03648557206014984
Cn106	NC_026757.1	756744	202587945	267.71	0	2156	267.23355994510246	1.0017828601130614	0.0025698332971688274
